original_name,local_path,source_url,description_url,bytes,mime,source_timestamp
217_Ipsum_nunc.mp3,217_Ipsum_nunc.mp3,https://liberhymnarius.org/images/5/58/217_Ipsum_nunc.mp3,https://liberhymnarius.org/index.php?title=File:217_Ipsum_nunc.mp3,909553,audio/mp3,2010-10-23T10:53:09Z
217_Vita_sanctorum.mp3,217_Vita_sanctorum.mp3,https://liberhymnarius.org/images/e/e9/217_Vita_sanctorum.mp3,https://liberhymnarius.org/index.php?title=File:217_Vita_sanctorum.mp3,1296176,audio/mp3,2011-06-19T15:42:40Z
218_Lucis_largitor.mp3,218_Lucis_largitor.mp3,https://liberhymnarius.org/images/9/98/218_Lucis_largitor.mp3,https://liberhymnarius.org/index.php?title=File:218_Lucis_largitor.mp3,1113528,audio/mp3,2011-06-19T16:05:29Z
"219_Certum_tenentes,_in_memoriis.mp3","219_Certum_tenentes,_in_memoriis.mp3",https://liberhymnarius.org/images/2/23/219_Certum_tenentes%2C_in_memoriis.mp3,"https://liberhymnarius.org/index.php?title=File:219_Certum_tenentes,_in_memoriis.mp3",1032051,audio/mp3,2010-09-09T12:42:37Z
219_Certum_tenentes_in_feriis.mp3,219_Certum_tenentes_in_feriis.mp3,https://liberhymnarius.org/images/5/5f/219_Certum_tenentes_in_feriis.mp3,https://liberhymnarius.org/index.php?title=File:219_Certum_tenentes_in_feriis.mp3,853997,audio/mp3,2010-09-09T12:43:29Z
"220_Certum_tenentes,_in_festis.mp3","220_Certum_tenentes,_in_festis.mp3",https://liberhymnarius.org/images/1/1f/220_Certum_tenentes%2C_in_festis.mp3,"https://liberhymnarius.org/index.php?title=File:220_Certum_tenentes,_in_festis.mp3",1076353,audio/mp3,2010-09-09T12:41:52Z
"220_Dicamus_laudes,_in_feriis.mp3","220_Dicamus_laudes,_in_feriis.mp3",https://liberhymnarius.org/images/2/23/220_Dicamus_laudes%2C_in_feriis.mp3,"https://liberhymnarius.org/index.php?title=File:220_Dicamus_laudes,_in_feriis.mp3",701845,audio/mp3,2010-10-04T14:55:00Z
"221_Dicamus_laudes,_in_festis.mp3","221_Dicamus_laudes,_in_festis.mp3",https://liberhymnarius.org/images/2/20/221_Dicamus_laudes%2C_in_festis.mp3,"https://liberhymnarius.org/index.php?title=File:221_Dicamus_laudes,_in_festis.mp3",869176,audio/mp3,2010-10-04T14:57:51Z
"221_Dicamus_laudes,_in_memoriis.mp3","221_Dicamus_laudes,_in_memoriis.mp3",https://liberhymnarius.org/images/b/bf/221_Dicamus_laudes%2C_in_memoriis.mp3,"https://liberhymnarius.org/index.php?title=File:221_Dicamus_laudes,_in_memoriis.mp3",870819,audio/mp3,2010-10-04T15:00:09Z
221_Ternis_horarum_in_feriis.mp3,221_Ternis_horarum_in_feriis.mp3,https://liberhymnarius.org/images/a/a9/221_Ternis_horarum_in_feriis.mp3,https://liberhymnarius.org/index.php?title=File:221_Ternis_horarum_in_feriis.mp3,721358,audio/mp3,2010-10-04T15:03:35Z
"222_Ternis_horarum,_in_festis.mp3","222_Ternis_horarum,_in_festis.mp3",https://liberhymnarius.org/images/0/02/222_Ternis_horarum%2C_in_festis.mp3,"https://liberhymnarius.org/index.php?title=File:222_Ternis_horarum,_in_festis.mp3",869242,audio/mp3,2010-10-04T15:05:18Z
"222_Ternis_horarum,_in_memoriis.mp3","222_Ternis_horarum,_in_memoriis.mp3",https://liberhymnarius.org/images/6/63/222_Ternis_horarum%2C_in_memoriis.mp3,"https://liberhymnarius.org/index.php?title=File:222_Ternis_horarum,_in_memoriis.mp3",889516,audio/mp3,2010-10-04T15:07:42Z
223_Luminis_fons.mp3,223_Luminis_fons.mp3,https://liberhymnarius.org/images/e/e0/223_Luminis_fons.mp3,https://liberhymnarius.org/index.php?title=File:223_Luminis_fons.mp3,1665232,audio/mp3,2011-06-19T15:44:22Z
224_Nocte_surgentes.mp3,224_Nocte_surgentes.mp3,https://liberhymnarius.org/images/0/0a/224_Nocte_surgentes.mp3,https://liberhymnarius.org/index.php?title=File:224_Nocte_surgentes.mp3,909575,audio/mp3,2010-10-23T10:51:36Z
225_Ad_preces_nostras.mp3,225_Ad_preces_nostras.mp3,https://liberhymnarius.org/images/f/f5/225_Ad_preces_nostras.mp3,https://liberhymnarius.org/index.php?title=File:225_Ad_preces_nostras.mp3,1333378,audio/mp3,2011-06-20T15:47:35Z
226_Aeterne_lucis_conditor.mp3,226_Aeterne_lucis_conditor.mp3,https://liberhymnarius.org/images/0/0b/226_Aeterne_lucis_conditor.mp3,https://liberhymnarius.org/index.php?title=File:226_Aeterne_lucis_conditor.mp3,1594607,audio/mp3,2011-06-20T15:48:40Z
227_Sator_princepsque.mp3,227_Sator_princepsque.mp3,https://liberhymnarius.org/images/b/b2/227_Sator_princepsque.mp3,https://liberhymnarius.org/index.php?title=File:227_Sator_princepsque.mp3,821795,audio/mp3,2011-06-20T15:49:09Z
228_O_sator_rerum.mp3,228_O_sator_rerum.mp3,https://liberhymnarius.org/images/8/86/228_O_sator_rerum.mp3,https://liberhymnarius.org/index.php?title=File:228_O_sator_rerum.mp3,1602135,audio/mp3,2010-10-23T13:09:43Z
229_Christe_lux.mp3,229_Christe_lux.mp3,https://liberhymnarius.org/images/6/62/229_Christe_lux.mp3,https://liberhymnarius.org/index.php?title=File:229_Christe_lux.mp3,1340059,audio/mp3,2011-06-21T18:23:45Z
230_Fulgentis.mp3,230_Fulgentis.mp3,https://liberhymnarius.org/images/5/51/230_Fulgentis.mp3,https://liberhymnarius.org/index.php?title=File:230_Fulgentis.mp3,1423649,audio/mp3,2011-06-21T18:30:03Z
231_Sol_ecce.mp3,231_Sol_ecce.mp3,https://liberhymnarius.org/images/d/de/231_Sol_ecce.mp3,https://liberhymnarius.org/index.php?title=File:231_Sol_ecce.mp3,1235148,audio/mp3,2011-06-21T18:26:01Z
232_Ales_diei.mp3,232_Ales_diei.mp3,https://liberhymnarius.org/images/8/83/232_Ales_diei.mp3,https://liberhymnarius.org/index.php?title=File:232_Ales_diei.mp3,1239595,audio/mp3,2010-10-23T13:10:14Z
232_Amoris_sensus.mp3,232_Amoris_sensus.mp3,https://liberhymnarius.org/images/5/56/232_Amoris_sensus.mp3,https://liberhymnarius.org/index.php?title=File:232_Amoris_sensus.mp3,1030353,audio/mp3,2011-06-22T20:16:51Z
233_Deus_qui.mp3,233_Deus_qui.mp3,https://liberhymnarius.org/images/4/43/233_Deus_qui.mp3,https://liberhymnarius.org/index.php?title=File:233_Deus_qui.mp3,977267,audio/mp3,2011-06-22T20:16:09Z
233_Iam_lucis.mp3,233_Iam_lucis.mp3,https://liberhymnarius.org/images/9/9f/233_Iam_lucis.mp3,https://liberhymnarius.org/index.php?title=File:233_Iam_lucis.mp3,1092207,audio/mp3,2011-06-22T20:15:19Z
234_Galli_cantu.mp3,234_Galli_cantu.mp3,https://liberhymnarius.org/images/7/7d/234_Galli_cantu.mp3,https://liberhymnarius.org/index.php?title=File:234_Galli_cantu.mp3,1256287,audio/mp3,2010-10-23T13:10:37Z
235-adesto_rerum_conditor.mp3,235-adesto_rerum_conditor.mp3,https://liberhymnarius.org/images/3/34/235-adesto_rerum_conditor.mp3,https://liberhymnarius.org/index.php?title=File:235-adesto_rerum_conditor.mp3,1107363,audio/mp3,2012-01-20T23:01:26Z
236-deus_qui_caeli_lumen_es.mp3,236-deus_qui_caeli_lumen_es.mp3,https://liberhymnarius.org/images/7/7b/236-deus_qui_caeli_lumen_es.mp3,https://liberhymnarius.org/index.php?title=File:236-deus_qui_caeli_lumen_es.mp3,1558794,audio/mp3,2012-01-21T14:09:42Z
236-horis_peractis_undecim.mp3,236-horis_peractis_undecim.mp3,https://liberhymnarius.org/images/5/59/236-horis_peractis_undecim.mp3,https://liberhymnarius.org/index.php?title=File:236-horis_peractis_undecim.mp3,1122828,audio/mp3,2012-01-20T22:39:09Z
237_Lux_aeterna.mp3,237_Lux_aeterna.mp3,https://liberhymnarius.org/images/7/76/237_Lux_aeterna.mp3,https://liberhymnarius.org/index.php?title=File:237_Lux_aeterna.mp3,1222628,audio/mp3,2010-10-23T13:11:01Z
238_Deus_de_nullo.mp3,238_Deus_de_nullo.mp3,https://liberhymnarius.org/images/8/80/238_Deus_de_nullo.mp3,https://liberhymnarius.org/index.php?title=File:238_Deus_de_nullo.mp3,1166195,audio/mp3,2010-10-23T13:13:05Z
239_Diei_luce.mp3,239_Diei_luce.mp3,https://liberhymnarius.org/images/2/2c/239_Diei_luce.mp3,https://liberhymnarius.org/index.php?title=File:239_Diei_luce.mp3,880327,audio/mp3,2010-10-23T13:13:28Z
"241_Te_lucis,_in_feriis.mp3","241_Te_lucis,_in_feriis.mp3",https://liberhymnarius.org/images/7/75/241_Te_lucis%2C_in_feriis.mp3,"https://liberhymnarius.org/index.php?title=File:241_Te_lucis,_in_feriis.mp3",899549,audio/mp3,2010-09-08T19:01:33Z
"241_Te_lucis,_in_festis.mp3","241_Te_lucis,_in_festis.mp3",https://liberhymnarius.org/images/c/c3/241_Te_lucis%2C_in_festis.mp3,"https://liberhymnarius.org/index.php?title=File:241_Te_lucis,_in_festis.mp3",1077599,audio/mp3,2010-09-08T18:44:55Z
"241_Te_lucis,_in_memoriis.mp3","241_Te_lucis,_in_memoriis.mp3",https://liberhymnarius.org/images/b/b9/241_Te_lucis%2C_in_memoriis.mp3,"https://liberhymnarius.org/index.php?title=File:241_Te_lucis,_in_memoriis.mp3",972276,audio/mp3,2010-09-08T20:35:59Z
"242_Te_lucis,_in_Dominicis.mp3","242_Te_lucis,_in_Dominicis.mp3",https://liberhymnarius.org/images/e/e8/242_Te_lucis%2C_in_Dominicis.mp3,"https://liberhymnarius.org/index.php?title=File:242_Te_lucis,_in_Dominicis.mp3",1121488,audio/mp3,2010-09-08T20:33:03Z
"242_Te_lucis,_in_sollemnitatibus.mp3","242_Te_lucis,_in_sollemnitatibus.mp3",https://liberhymnarius.org/images/b/bc/242_Te_lucis%2C_in_sollemnitatibus.mp3,"https://liberhymnarius.org/index.php?title=File:242_Te_lucis,_in_sollemnitatibus.mp3",1144482,audio/mp3,2010-09-08T20:26:43Z
243-christe_qui_splendor_in_festis.mp3,243-christe_qui_splendor_in_festis.mp3,https://liberhymnarius.org/images/4/4f/243-christe_qui_splendor_in_festis.mp3,https://liberhymnarius.org/index.php?title=File:243-christe_qui_splendor_in_festis.mp3,1520765,audio/mp3,2012-01-27T12:32:22Z
243_Christe_qui_splendor_in_feriis.mp3,243_Christe_qui_splendor_in_feriis.mp3,https://liberhymnarius.org/images/9/9d/243_Christe_qui_splendor_in_feriis.mp3,https://liberhymnarius.org/index.php?title=File:243_Christe_qui_splendor_in_feriis.mp3,965586,audio/mp3,2011-06-20T15:50:24Z
243_Christe_qui_splendor_in_memoriis.mp3,243_Christe_qui_splendor_in_memoriis.mp3,https://liberhymnarius.org/images/e/ea/243_Christe_qui_splendor_in_memoriis.mp3,https://liberhymnarius.org/index.php?title=File:243_Christe_qui_splendor_in_memoriis.mp3,1031208,audio/mp3,2011-06-20T15:49:41Z
244-christe_qui_splendor_in_dominicis_pa.mp3,244-christe_qui_splendor_in_dominicis_pa.mp3,https://liberhymnarius.org/images/a/af/244-christe_qui_splendor_in_dominicis_pa.mp3,https://liberhymnarius.org/index.php?title=File:244-christe_qui_splendor_in_dominicis_pa.mp3,1628178,audio/mp3,2012-02-05T09:36:32Z
244-christe_qui_splendor_in_sollemnitatibus.mp3,244-christe_qui_splendor_in_sollemnitatibus.mp3,https://liberhymnarius.org/images/b/b5/244-christe_qui_splendor_in_sollemnitatibus.mp3,https://liberhymnarius.org/index.php?title=File:244-christe_qui_splendor_in_sollemnitatibus.mp3,1646147,audio/mp3,2012-02-06T12:36:49Z
253-maria_quae_mortalium.mp3,253-maria_quae_mortalium.mp3,https://liberhymnarius.org/images/a/a1/253-maria_quae_mortalium.mp3,https://liberhymnarius.org/index.php?title=File:253-maria_quae_mortalium.mp3,2330326,audio/mp3,2012-02-04T14:22:39Z
257-o_gloriosa_domina.mp3,257-o_gloriosa_domina.mp3,https://liberhymnarius.org/images/2/2a/257-o_gloriosa_domina.mp3,https://liberhymnarius.org/index.php?title=File:257-o_gloriosa_domina.mp3,1570890,audio/mp3,2012-02-05T22:11:28Z
264-quae_caritatis_fulgidum.mp3,264-quae_caritatis_fulgidum.mp3,https://liberhymnarius.org/images/c/cd/264-quae_caritatis_fulgidum.mp3,https://liberhymnarius.org/index.php?title=File:264-quae_caritatis_fulgidum.mp3,1772770,audio/mp3,2012-02-05T22:12:17Z
270-exsultet_caelum_laudibus.mp3,270-exsultet_caelum_laudibus.mp3,https://liberhymnarius.org/images/3/36/270-exsultet_caelum_laudibus.mp3,https://liberhymnarius.org/index.php?title=File:270-exsultet_caelum_laudibus.mp3,4761895,audio/mp3,2012-02-15T21:59:16Z
281-beate_martyr.mp3,281-beate_martyr.mp3,https://liberhymnarius.org/images/d/d9/281-beate_martyr.mp3,https://liberhymnarius.org/index.php?title=File:281-beate_martyr.mp3,3417738,audio/mp3,2012-02-25T16:36:39Z
282-o_christe_flos.mp3,282-o_christe_flos.mp3,https://liberhymnarius.org/images/6/68/282-o_christe_flos.mp3,https://liberhymnarius.org/index.php?title=File:282-o_christe_flos.mp3,2758198,audio/mp3,2012-02-25T16:54:15Z
316-inclitos_christi.mp3,316-inclitos_christi.mp3,https://liberhymnarius.org/images/e/e5/316-inclitos_christi.mp3,https://liberhymnarius.org/index.php?title=File:316-inclitos_christi.mp3,3921797,audio/mp3,2012-02-16T16:25:55Z
340_Igne_divini.mp3,340_Igne_divini.mp3,https://liberhymnarius.org/images/2/21/340_Igne_divini.mp3,https://liberhymnarius.org/index.php?title=File:340_Igne_divini.mp3,1530021,audio/mp3,2011-01-22T13:41:36Z
342_Pressi_malorum.mp3,342_Pressi_malorum.mp3,https://liberhymnarius.org/images/7/75/342_Pressi_malorum.mp3,https://liberhymnarius.org/index.php?title=File:342_Pressi_malorum.mp3,1522501,audio/mp3,2011-01-22T13:41:07Z
343_Excelsam_Pauli.mp3,343_Excelsam_Pauli.mp3,https://liberhymnarius.org/images/f/f4/343_Excelsam_Pauli.mp3,https://liberhymnarius.org/index.php?title=File:343_Excelsam_Pauli.mp3,2038785,audio/mp3,2011-01-22T13:40:01Z
347-adorna_sion.mp3,347-adorna_sion.mp3,https://liberhymnarius.org/images/2/2d/347-adorna_sion.mp3,https://liberhymnarius.org/index.php?title=File:347-adorna_sion.mp3,3890450,audio/mp3,2012-02-12T14:40:22Z
"355_Te,_Ioseph.mp3","355_Te,_Ioseph.mp3",https://liberhymnarius.org/images/0/01/355_Te%2C_Ioseph.mp3,"https://liberhymnarius.org/index.php?title=File:355_Te,_Ioseph.mp3",1652273,audio/mp3,2011-03-18T14:55:56Z
357_Iste_quem.mp3,357_Iste_quem.mp3,https://liberhymnarius.org/images/e/e9/357_Iste_quem.mp3,https://liberhymnarius.org/index.php?title=File:357_Iste_quem.mp3,1406512,audio/mp3,2011-03-18T14:55:20Z
358_Caelitum_Ioseph.mp3,358_Caelitum_Ioseph.mp3,https://liberhymnarius.org/images/f/fe/358_Caelitum_Ioseph.mp3,https://liberhymnarius.org/index.php?title=File:358_Caelitum_Ioseph.mp3,1596794,audio/mp3,2011-03-18T14:54:45Z
380_Barnabae_clarum.mp3,380_Barnabae_clarum.mp3,https://liberhymnarius.org/images/9/97/380_Barnabae_clarum.mp3,https://liberhymnarius.org/index.php?title=File:380_Barnabae_clarum.mp3,1634724,audio/mp3,2011-06-08T10:39:25Z
382_Ut_queant_laxis.mp3,382_Ut_queant_laxis.mp3,https://liberhymnarius.org/images/8/8e/382_Ut_queant_laxis.mp3,https://liberhymnarius.org/index.php?title=File:382_Ut_queant_laxis.mp3,1823642,audio/mp3,2011-06-23T14:48:17Z
384_Antra_deserti.mp3,384_Antra_deserti.mp3,https://liberhymnarius.org/images/5/5c/384_Antra_deserti.mp3,https://liberhymnarius.org/index.php?title=File:384_Antra_deserti.mp3,2274200,audio/mp3,2011-06-23T14:47:28Z
386_O_nimis.mp3,386_O_nimis.mp3,https://liberhymnarius.org/images/5/50/386_O_nimis.mp3,https://liberhymnarius.org/index.php?title=File:386_O_nimis.mp3,1826559,audio/mp3,2011-06-23T14:46:41Z
388_Aurea_luce.mp3,388_Aurea_luce.mp3,https://liberhymnarius.org/images/7/74/388_Aurea_luce.mp3,https://liberhymnarius.org/index.php?title=File:388_Aurea_luce.mp3,2629044,audio/mp3,2011-06-28T22:01:08Z
390_Felix.mp3,390_Felix.mp3,https://liberhymnarius.org/images/d/d2/390_Felix.mp3,https://liberhymnarius.org/index.php?title=File:390_Felix.mp3,1645581,audio/mp3,2011-06-28T22:01:39Z
391_Apostolorum.mp3,391_Apostolorum.mp3,https://liberhymnarius.org/images/c/c0/391_Apostolorum.mp3,https://liberhymnarius.org/index.php?title=File:391_Apostolorum.mp3,1971177,audio/mp3,2011-06-29T13:28:25Z
392_O_Roma_felix.mp3,392_O_Roma_felix.mp3,https://liberhymnarius.org/images/c/ca/392_O_Roma_felix.mp3,https://liberhymnarius.org/index.php?title=File:392_O_Roma_felix.mp3,1645170,audio/mp3,2011-06-29T13:29:34Z
409-dulcis_iesu_memoria.mp3,409-dulcis_iesu_memoria.mp3,https://liberhymnarius.org/images/c/c5/409-dulcis_iesu_memoria.mp3,https://liberhymnarius.org/index.php?title=File:409-dulcis_iesu_memoria.mp3,1592611,audio/mp3,2012-01-25T15:12:54Z
410_Novus_athleta.mp3,410_Novus_athleta.mp3,https://liberhymnarius.org/images/1/13/410_Novus_athleta.mp3,https://liberhymnarius.org/index.php?title=File:410_Novus_athleta.mp3,1582057,audio/mp3,2011-08-08T22:44:03Z
414-gaudium_mundi.mp3,414-gaudium_mundi.mp3,https://liberhymnarius.org/images/5/5d/414-gaudium_mundi.mp3,https://liberhymnarius.org/index.php?title=File:414-gaudium_mundi.mp3,3527452,audio/mp3,2012-02-27T11:16:42Z
424_Fulget_in_caelis_1.mp3,424_Fulget_in_caelis_1.mp3,https://liberhymnarius.org/images/c/cb/424_Fulget_in_caelis_1.mp3,https://liberhymnarius.org/index.php?title=File:424_Fulget_in_caelis_1.mp3,1976616,audio/mp3,2013-08-28T15:39:57Z
427_Anglorm.mp3,427_Anglorm.mp3,https://liberhymnarius.org/images/e/ea/427_Anglorm.mp3,https://liberhymnarius.org/index.php?title=File:427_Anglorm.mp3,2008370,audio/mp3,2011-09-05T23:32:36Z
428_O_Sancta.mp3,428_O_Sancta.mp3,https://liberhymnarius.org/images/1/19/428_O_Sancta.mp3,https://liberhymnarius.org/index.php?title=File:428_O_Sancta.mp3,1512253,audio/mp3,2011-09-05T23:33:35Z
429_Beata.mp3,429_Beata.mp3,https://liberhymnarius.org/images/e/eb/429_Beata.mp3,https://liberhymnarius.org/index.php?title=File:429_Beata.mp3,1424479,audio/mp3,2011-09-05T23:33:17Z
442_Festiva_vos.mp3,442_Festiva_vos.mp3,https://liberhymnarius.org/images/3/31/442_Festiva_vos.mp3,https://liberhymnarius.org/index.php?title=File:442_Festiva_vos.mp3,1501284,audio/mp3,2010-09-28T19:02:25Z
443_Tibi_Christe.mp3,443_Tibi_Christe.mp3,https://liberhymnarius.org/images/5/54/443_Tibi_Christe.mp3,https://liberhymnarius.org/index.php?title=File:443_Tibi_Christe.mp3,1361767,audio/mp3,2010-09-28T19:05:42Z
444_Angelum_Pacis.mp3,444_Angelum_Pacis.mp3,https://liberhymnarius.org/images/3/38/444_Angelum_Pacis.mp3,https://liberhymnarius.org/index.php?title=File:444_Angelum_Pacis.mp3,1124170,audio/mp3,2010-09-28T19:09:21Z
446_Festiva_canimus.mp3,446_Festiva_canimus.mp3,https://liberhymnarius.org/images/6/6e/446_Festiva_canimus.mp3,https://liberhymnarius.org/index.php?title=File:446_Festiva_canimus.mp3,1875642,audio/mp3,2010-10-04T15:09:36Z
448_Aeterne_rerum.mp3,448_Aeterne_rerum.mp3,https://liberhymnarius.org/images/8/8f/448_Aeterne_rerum.mp3,https://liberhymnarius.org/index.php?title=File:448_Aeterne_rerum.mp3,1420925,audio/mp3,2010-10-03T10:43:07Z
450_Orbis_parator.mp3,450_Orbis_parator.mp3,https://liberhymnarius.org/images/c/c1/450_Orbis_parator.mp3,https://liberhymnarius.org/index.php?title=File:450_Orbis_parator.mp3,1383077,audio/mp3,2010-10-03T10:59:49Z
451_Custodes_hominum.mp3,451_Custodes_hominum.mp3,https://liberhymnarius.org/images/1/14/451_Custodes_hominum.mp3,https://liberhymnarius.org/index.php?title=File:451_Custodes_hominum.mp3,1514755,audio/mp3,2010-10-23T13:13:55Z
453_In_caelesti_collegio.mp3,453_In_caelesti_collegio.mp3,https://liberhymnarius.org/images/8/8d/453_In_caelesti_collegio.mp3,https://liberhymnarius.org/index.php?title=File:453_In_caelesti_collegio.mp3,1632763,audio/mp3,2010-10-23T13:14:20Z
454_Te_gestientem.mp3,454_Te_gestientem.mp3,https://liberhymnarius.org/images/6/62/454_Te_gestientem.mp3,https://liberhymnarius.org/index.php?title=File:454_Te_gestientem.mp3,1677878,audio/mp3,2010-10-23T12:14:33Z
455_Regis_superni.mp3,455_Regis_superni.mp3,https://liberhymnarius.org/images/0/0c/455_Regis_superni.mp3,https://liberhymnarius.org/index.php?title=File:455_Regis_superni.mp3,931704,audio/mp3,2010-10-23T11:12:05Z
456_Haec_est_dies.mp3,456_Haec_est_dies.mp3,https://liberhymnarius.org/images/1/1a/456_Haec_est_dies.mp3,https://liberhymnarius.org/index.php?title=File:456_Haec_est_dies.mp3,726453,audio/mp3,2010-10-23T11:05:49Z
457_Plausibus_Luca.mp3,457_Plausibus_Luca.mp3,https://liberhymnarius.org/images/8/8c/457_Plausibus_Luca.mp3,https://liberhymnarius.org/index.php?title=File:457_Plausibus_Luca.mp3,1861014,audio/mp3,2010-10-23T13:14:44Z
459_Commune_vos.mp3,459_Commune_vos.mp3,https://liberhymnarius.org/images/9/9d/459_Commune_vos.mp3,https://liberhymnarius.org/index.php?title=File:459_Commune_vos.mp3,1689325,audio/mp3,2010-10-23T13:15:08Z
460_Christe_redemptor.mp3,460_Christe_redemptor.mp3,https://liberhymnarius.org/images/d/d2/460_Christe_redemptor.mp3,https://liberhymnarius.org/index.php?title=File:460_Christe_redemptor.mp3,1641935,audio/mp3,2010-12-25T19:15:30Z
462_Christe_caelorum.mp3,462_Christe_caelorum.mp3,https://liberhymnarius.org/images/6/6d/462_Christe_caelorum.mp3,https://liberhymnarius.org/index.php?title=File:462_Christe_caelorum.mp3,1751503,audio/mp3,2010-10-23T13:16:04Z
463_Iesu_salvator.mp3,463_Iesu_salvator.mp3,https://liberhymnarius.org/images/5/53/463_Iesu_salvator.mp3,https://liberhymnarius.org/index.php?title=File:463_Iesu_salvator.mp3,1900581,audio/mp3,2010-10-23T13:18:00Z
466-iste_confessor.mp3,466-iste_confessor.mp3,https://liberhymnarius.org/images/d/db/466-iste_confessor.mp3,https://liberhymnarius.org/index.php?title=File:466-iste_confessor.mp3,4026496,audio/mp3,2012-02-27T11:47:09Z
468_Iam_bone.mp3,468_Iam_bone.mp3,https://liberhymnarius.org/images/f/f4/468_Iam_bone.mp3,https://liberhymnarius.org/index.php?title=File:468_Iam_bone.mp3,2008372,audio/mp3,2011-11-17T16:10:04Z
470_Salve_mater.mp3,470_Salve_mater.mp3,https://liberhymnarius.org/images/3/39/470_Salve_mater.mp3,https://liberhymnarius.org/index.php?title=File:470_Salve_mater.mp3,1532946,audio/mp3,2011-11-17T16:28:50Z
473_Fortem_piumque.mp3,473_Fortem_piumque.mp3,https://liberhymnarius.org/images/2/21/473_Fortem_piumque.mp3,https://liberhymnarius.org/index.php?title=File:473_Fortem_piumque.mp3,2646810,audio/mp3,2011-12-07T08:31:37Z
475_Praeclara_custos.mp3,475_Praeclara_custos.mp3,https://liberhymnarius.org/images/9/93/475_Praeclara_custos.mp3,https://liberhymnarius.org/index.php?title=File:475_Praeclara_custos.mp3,2145262,audio/mp3,2011-12-07T17:04:48Z
476_Te_dicimus.mp3,476_Te_dicimus.mp3,https://liberhymnarius.org/images/0/0e/476_Te_dicimus.mp3,https://liberhymnarius.org/index.php?title=File:476_Te_dicimus.mp3,2067411,audio/mp3,2011-12-07T17:04:28Z
477_In_plausu.mp3,477_In_plausu.mp3,https://liberhymnarius.org/images/b/b4/477_In_plausu.mp3,https://liberhymnarius.org/index.php?title=File:477_In_plausu.mp3,2109728,audio/mp3,2011-12-07T17:04:03Z
481_Virginis_virgo.mp3,481_Virginis_virgo.mp3,https://liberhymnarius.org/images/8/82/481_Virginis_virgo.mp3,https://liberhymnarius.org/index.php?title=File:481_Virginis_virgo.mp3,1799294,audio/mp3,2010-12-26T20:12:35Z
483_Cohors_beata.mp3,483_Cohors_beata.mp3,https://liberhymnarius.org/images/1/13/483_Cohors_beata.mp3,https://liberhymnarius.org/index.php?title=File:483_Cohors_beata.mp3,1347896,audio/mp3,2010-12-26T20:11:49Z
484_Hymnum_canentes.mp3,484_Hymnum_canentes.mp3,https://liberhymnarius.org/images/4/4f/484_Hymnum_canentes.mp3,https://liberhymnarius.org/index.php?title=File:484_Hymnum_canentes.mp3,1450404,audio/mp3,2010-12-27T21:35:40Z
485_Audit_tyrannus.mp3,485_Audit_tyrannus.mp3,https://liberhymnarius.org/images/d/da/485_Audit_tyrannus.mp3,https://liberhymnarius.org/index.php?title=File:485_Audit_tyrannus.mp3,1278935,audio/mp3,2010-12-27T21:36:15Z
48_Audi.mp3,48_Audi.mp3,https://liberhymnarius.org/images/5/59/48_Audi.mp3,https://liberhymnarius.org/index.php?title=File:48_Audi.mp3,1179241,audio/mp3,2011-03-10T09:47:04Z
"49_Iesu,_quadragenariae.mp3","49_Iesu,_quadragenariae.mp3",https://liberhymnarius.org/images/0/0c/49_Iesu%2C_quadragenariae.mp3,"https://liberhymnarius.org/index.php?title=File:49_Iesu,_quadragenariae.mp3",1125340,audio/mp3,2011-03-10T09:48:43Z
51_Christe_qui_splendor.mp3,51_Christe_qui_splendor.mp3,https://liberhymnarius.org/images/2/2f/51_Christe_qui_splendor.mp3,https://liberhymnarius.org/index.php?title=File:51_Christe_qui_splendor.mp3,834754,audio/mp3,2011-03-10T10:10:44Z
51_Te_lucis.mp3,51_Te_lucis.mp3,https://liberhymnarius.org/images/1/18/51_Te_lucis.mp3,https://liberhymnarius.org/index.php?title=File:51_Te_lucis.mp3,688351,audio/mp3,2011-03-10T09:48:28Z
527_Te_Deum.mp3,527_Te_Deum.mp3,https://liberhymnarius.org/images/6/62/527_Te_Deum.mp3,https://liberhymnarius.org/index.php?title=File:527_Te_Deum.mp3,1931807,audio/mp3,2010-09-22T15:57:43Z
52_Christum_Dominum.mp3,52_Christum_Dominum.mp3,https://liberhymnarius.org/images/e/e0/52_Christum_Dominum.mp3,https://liberhymnarius.org/index.php?title=File:52_Christum_Dominum.mp3,5291449,audio/mp3,2012-02-21T20:22:13Z
52_Ex_more.mp3,52_Ex_more.mp3,https://liberhymnarius.org/images/b/b9/52_Ex_more.mp3,https://liberhymnarius.org/index.php?title=File:52_Ex_more.mp3,1170780,audio/mp3,2011-03-10T09:48:13Z
54_Nunc_tempus.mp3,54_Nunc_tempus.mp3,https://liberhymnarius.org/images/5/5e/54_Nunc_tempus.mp3,https://liberhymnarius.org/index.php?title=File:54_Nunc_tempus.mp3,896185,audio/mp3,2011-03-10T09:59:46Z
55_Precemur_omnes.mp3,55_Precemur_omnes.mp3,https://liberhymnarius.org/images/d/d3/55_Precemur_omnes.mp3,https://liberhymnarius.org/index.php?title=File:55_Precemur_omnes.mp3,1251662,audio/mp3,2011-03-10T09:48:00Z
